actual,prediction,error,index,hr,workingday,season,weathersit,time_of_day
10,45.8,35.8,1552,1,1,1,3,Night
42,42.4,0.3999999999999986,1553,2,1,1,3,Night
159,82.2,76.8,1554,5,1,1,3,Morning
478,282.2,195.8,1555,6,1,1,3,Morning
798,593.6,204.39999999999998,1556,7,1,1,3,Morning
355,305.8,49.19999999999999,1557,8,1,1,3,Morning
204,167.4,36.599999999999994,1558,9,1,1,3,Morning
251,150.4,100.6,1559,10,1,1,3,Morning
326,232.4,93.6,1560,11,1,1,3,Morning
291,220.0,71.0,1561,12,1,1,3,Afternoon
348,223.6,124.4,1562,13,1,1,3,Afternoon
460,230.0,230.0,1563,14,1,1,3,Afternoon
481,284.8,196.2,1564,15,1,1,3,Afternoon
827,532.6,294.4,1565,16,1,1,3,Afternoon
692,568.8,123.20000000000005,1566,17,1,1,2,Evening
743,349.2,393.8,1567,18,1,1,3,Evening
415,223.2,191.8,1568,19,1,1,3,Evening
260,175.6,84.4,1569,20,1,1,3,Evening
177,64.0,113.0,1570,21,1,1,3,Evening
186,112.8,73.2,1571,22,1,1,2,Night
68,37.2,30.799999999999997,1572,23,1,1,3,Night
37,23.0,14.0,1573,0,1,1,2,Night
16,11.0,5.0,1574,1,1,1,3,Night
6,5.8,0.20000000000000018,1575,2,1,1,3,Night
8,6.4,1.5999999999999996,1576,3,1,1,2,Night
35,28.2,6.800000000000001,1577,5,1,1,1,Morning
143,93.6,49.400000000000006,1578,6,1,1,1,Morning
392,326.4,65.60000000000002,1579,7,1,1,1,Morning
745,436.6,308.4,1580,8,1,1,1,Morning
400,264.6,135.39999999999998,1581,9,1,1,2,Morning
275,168.4,106.6,1582,10,1,1,2,Morning
313,206.8,106.19999999999999,1583,11,1,1,2,Morning
387,258.8,128.2,1584,12,1,1,2,Afternoon
381,245.8,135.2,1585,13,1,1,1,Afternoon
371,239.6,131.4,1586,14,1,1,2,Afternoon
455,249.4,205.6,1587,15,1,1,2,Afternoon
520,247.2,272.8,1588,16,1,1,2,Afternoon
837,448.0,389.0,1589,17,1,1,1,Evening
642,372.8,269.2,1590,18,1,1,1,Evening
493,298.0,195.0,1591,19,1,1,1,Evening
308,175.2,132.8,1592,20,1,1,1,Evening
190,161.2,28.80000000000001,1593,21,1,1,2,Evening
160,131.4,28.599999999999994,1594,22,1,1,1,Night
100,73.8,26.200000000000003,1595,23,1,1,1,Night
249,79.0,170.0,1596,0,0,1,1,Night
146,63.2,82.8,1597,1,0,1,1,Night
67,50.4,16.6,1598,2,0,1,1,Night
15,34.0,19.0,1599,3,0,1,1,Night
11,9.0,2.0,1600,4,0,1,1,Night
11,5.4,5.6,1601,5,0,1,1,Morning
28,18.2,9.8,1602,6,0,1,1,Morning
70,45.6,24.4,1603,7,0,1,1,Morning
174,134.8,39.19999999999999,1604,8,0,1,1,Morning
266,163.8,102.19999999999999,1605,9,0,1,1,Morning
347,242.2,104.80000000000001,1606,10,0,1,1,Morning
527,334.4,192.60000000000002,1607,11,0,1,1,Morning
573,355.6,217.39999999999998,1608,12,0,1,1,Afternoon
670,397.4,272.6,1609,13,0,1,1,Afternoon
597,359.0,238.0,1610,14,0,1,1,Afternoon
615,364.2,250.8,1611,15,0,1,1,Afternoon
637,365.2,271.8,1612,16,0,1,1,Afternoon
528,352.0,176.0,1613,17,0,1,1,Evening
473,296.6,176.39999999999998,1614,18,0,1,1,Evening
332,215.6,116.4,1615,19,0,1,1,Evening
255,247.0,8.0,1616,20,0,1,1,Evening
204,198.8,5.199999999999989,1617,21,0,1,1,Evening
189,94.4,94.6,1618,22,0,1,1,Night
125,78.0,47.0,1619,23,0,1,1,Night
111,84.2,26.799999999999997,1620,0,0,1,1,Night
112,51.6,60.4,1621,1,0,1,1,Night
66,57.8,8.200000000000003,1622,3,0,1,1,Night
28,31.2,3.1999999999999993,1623,4,0,1,1,Night
12,17.0,5.0,1624,5,0,1,1,Morning
11,11.0,0.0,1625,6,0,1,1,Morning
24,13.4,10.6,1626,7,0,1,1,Morning
51,90.8,39.8,1627,8,0,1,1,Morning
132,141.4,9.400000000000006,1628,9,0,1,1,Morning
223,207.2,15.800000000000011,1629,10,0,1,1,Morning
428,322.4,105.60000000000002,1630,11,0,1,1,Morning
494,384.0,110.0,1631,12,0,1,1,Afternoon
562,527.6,34.39999999999998,1632,13,0,1,1,Afternoon
619,434.4,184.60000000000002,1633,14,0,1,1,Afternoon
617,439.2,177.8,1634,15,0,1,1,Afternoon
568,474.2,93.80000000000001,1635,16,0,1,1,Afternoon
581,448.2,132.8,1636,17,0,1,1,Evening
539,468.4,70.60000000000002,1637,18,0,1,1,Evening
453,348.4,104.60000000000002,1638,19,0,1,1,Evening
336,277.2,58.80000000000001,1639,20,0,1,1,Evening
246,179.6,66.4,1640,21,0,1,1,Evening
196,214.8,18.80000000000001,1641,22,0,1,1,Night
125,93.8,31.200000000000003,1642,23,0,1,1,Night
105,45.2,59.8,1643,0,1,1,1,Night
48,34.6,13.399999999999999,1644,1,1,1,1,Night
29,14.8,14.2,1645,2,1,1,1,Night
6,13.0,7.0,1646,3,1,1,1,Night
4,3.0,1.0,1647,5,1,1,1,Morning
10,44.6,34.6,1648,6,1,1,1,Morning
40,45.4,5.399999999999999,1649,7,1,1,2,Morning
147,127.4,19.599999999999994,1650,8,1,1,2,Morning
476,284.2,191.8,1651,9,1,1,1,Morning
737,375.0,362.0,1652,10,1,1,1,Morning
359,181.2,177.8,1653,11,1,1,1,Morning
168,128.2,39.80000000000001,1654,12,1,1,1,Afternoon
263,143.6,119.4,1655,13,1,1,1,Afternoon
284,109.8,174.2,1656,14,1,1,2,Afternoon
146,143.2,2.8000000000000114,1657,15,1,1,1,Afternoon
185,185.8,0.8000000000000114,1658,16,1,1,1,Afternoon
260,207.2,52.80000000000001,1659,17,1,1,1,Evening
447,280.2,166.8,1660,18,1,1,1,Evening
766,550.2,215.79999999999995,1661,19,1,1,1,Evening
592,306.0,286.0,1662,20,1,1,1,Evening
239,259.6,20.600000000000023,1663,21,1,1,1,Evening
256,241.4,14.599999999999994,1664,22,1,1,1,Night
206,203.2,2.8000000000000114,1665,23,1,1,1,Night
126,111.0,15.0,1666,0,1,1,1,Night
81,73.2,7.799999999999997,1667,1,1,1,1,Night
48,54.6,6.600000000000001,1668,2,1,1,1,Night
13,48.2,35.2,1669,4,1,1,1,Night
3,25.0,22.0,1670,5,1,1,1,Morning
2,23.2,21.2,1671,6,1,1,1,Morning
7,56.4,49.4,1672,7,1,1,1,Morning
52,44.4,7.600000000000001,1673,8,1,1,1,Morning
172,111.2,60.8,1674,9,1,1,2,Morning
525,327.8,197.2,1675,10,1,1,2,Morning
835,479.0,356.0,1676,11,1,1,2,Morning
355,231.2,123.80000000000001,1677,12,1,1,2,Afternoon
222,141.2,80.80000000000001,1678,13,1,1,2,Afternoon
228,151.6,76.4,1679,14,1,1,2,Afternoon
325,229.8,95.19999999999999,1680,15,1,1,2,Afternoon
328,192.0,136.0,1681,16,1,1,2,Afternoon
308,203.2,104.80000000000001,1682,17,1,1,2,Evening
346,206.4,139.6,1683,18,1,1,2,Evening
446,280.0,166.0,1684,19,1,1,2,Evening
943,547.2,395.79999999999995,1685,20,1,1,2,Evening
838,543.0,295.0,1686,21,1,1,3,Evening
531,347.6,183.39999999999998,1687,22,1,1,2,Night
432,205.6,226.4,1688,23,1,1,2,Night
195,177.4,17.599999999999994,1689,0,1,1,3,Night
181,83.8,97.2,1690,1,1,1,3,Night
199,67.6,131.4,1691,3,1,1,2,Night
49,22.4,26.6,1692,4,1,1,2,Night
17,12.8,4.199999999999999,1693,5,1,1,2,Morning
16,4.6,11.4,1694,6,1,1,2,Morning
7,6.2,0.7999999999999998,1695,7,1,1,2,Morning
4,6.0,2.0,1696,8,1,1,2,Morning
41,24.0,17.0,1697,9,1,1,2,Morning
178,113.2,64.8,1698,10,1,1,2,Morning
464,300.6,163.39999999999998,1699,11,1,1,2,Morning
817,471.8,345.2,1700,12,1,1,2,Afternoon
382,251.8,130.2,1701,13,1,1,2,Afternoon
228,129.2,98.80000000000001,1702,14,1,1,2,Afternoon
234,156.2,77.80000000000001,1703,15,1,1,2,Afternoon
332,221.6,110.4,1704,16,1,1,2,Afternoon
310,174.0,136.0,1705,17,1,1,2,Evening
270,203.4,66.6,1706,18,1,1,2,Evening
301,236.4,64.6,1707,19,1,1,2,Evening
466,299.6,166.39999999999998,1708,20,1,1,2,Evening
888,527.6,360.4,1709,21,1,1,2,Evening
884,474.2,409.8,1710,22,1,1,2,Night
516,402.8,113.19999999999999,1711,23,1,1,1,Night
414,238.0,176.0,1712,0,1,1,1,Night
329,237.0,92.0,1713,1,1,1,1,Night
215,77.8,137.2,1714,2,1,1,1,Night
99,32.4,66.6,1715,3,1,1,1,Night
57,33.0,24.0,1716,4,1,1,1,Night
14,22.0,8.0,1717,5,1,1,1,Morning
14,12.2,1.8000000000000007,1718,6,1,1,1,Morning
5,11.4,6.4,1719,7,1,1,1,Morning
5,3.6,1.4,1720,8,1,1,1,Morning
42,26.4,15.600000000000001,1721,9,1,1,1,Morning
153,96.0,57.0,1722,10,1,1,1,Morning
508,355.4,152.60000000000002,1723,11,1,1,1,Morning
834,388.2,445.8,1724,12,1,1,1,Afternoon
387,221.0,166.0,1725,13,1,1,2,Afternoon
218,116.2,101.8,1726,14,1,1,1,Afternoon
268,166.4,101.6,1727,15,1,1,1,Afternoon
377,223.8,153.2,1728,16,1,1,1,Afternoon
332,204.8,127.19999999999999,1729,17,1,1,1,Evening
285,188.0,97.0,1730,18,1,1,2,Evening
353,172.6,180.4,1731,19,1,1,1,Evening
450,302.8,147.2,1732,20,1,1,1,Evening
890,442.6,447.4,1733,21,1,1,1,Evening
788,395.4,392.6,1734,22,1,1,1,Night
513,298.6,214.39999999999998,1735,23,1,1,1,Night
387,276.8,110.19999999999999,1736,0,1,1,1,Night
283,156.8,126.19999999999999,1737,1,1,1,1,Night
229,92.0,137.0,1738,2,1,1,1,Night
117,40.0,77.0,1739,3,1,1,1,Night
56,33.0,23.0,1740,5,1,1,1,Morning
16,24.8,8.8,1741,6,1,1,1,Morning
10,10.8,0.8000000000000007,1742,7,1,1,1,Morning
5,13.0,8.0,1743,8,1,1,1,Morning
6,6.0,0.0,1744,9,1,1,1,Morning
36,22.8,13.2,1745,10,1,1,1,Morning
131,81.0,50.0,1746,11,1,1,1,Morning
154,216.0,62.0,1747,12,1,1,2,Afternoon
467,408.0,59.0,1748,13,1,1,1,Afternoon
389,256.0,133.0,1749,14,1,1,1,Afternoon
224,164.8,59.19999999999999,1750,15,1,1,2,Afternoon
252,205.6,46.400000000000006,1751,16,1,1,1,Afternoon
332,250.8,81.19999999999999,1752,17,1,1,1,Evening
375,232.0,143.0,1753,18,1,1,1,Evening
365,232.2,132.8,1754,19,1,1,1,Evening
395,222.4,172.6,1755,20,1,1,1,Evening
565,189.0,376.0,1756,21,1,1,1,Evening
425,467.0,42.0,1757,22,1,1,1,Night
233,502.4,269.4,1758,23,1,1,2,Night
232,319.0,87.0,1759,0,0,1,2,Night
229,244.6,15.599999999999994,1760,1,0,1,2,Night
206,164.8,41.19999999999999,1761,2,0,1,2,Night
190,119.0,71.0,1762,3,0,1,2,Night
131,60.4,70.6,1763,4,0,1,1,Night
123,86.0,37.0,1764,5,0,1,1,Morning
95,46.8,48.2,1765,6,0,1,1,Morning
78,43.8,34.2,1766,7,0,1,1,Morning
29,15.4,13.6,1767,8,0,1,1,Morning
18,79.2,61.2,1768,9,0,1,1,Morning
13,28.2,15.2,1769,10,0,1,1,Morning
31,36.4,5.399999999999999,1770,11,0,1,1,Morning
65,66.8,1.7999999999999972,1771,12,0,1,1,Afternoon
193,103.6,89.4,1772,13,0,1,1,Afternoon
363,173.0,190.0,1773,14,0,1,1,Afternoon
423,351.0,72.0,1774,15,0,1,1,Afternoon
612,361.2,250.8,1775,16,0,1,1,Afternoon
703,438.0,265.0,1776,17,0,1,1,Evening
714,448.0,266.0,1777,18,0,1,1,Evening
711,436.0,275.0,1778,19,0,1,1,Evening
711,436.0,275.0,1779,20,0,1,1,Evening
691,389.8,301.2,1780,21,0,1,1,Evening
731,346.8,384.2,1781,22,0,1,1,Night
521,295.0,226.0,1782,23,0,1,1,Night
345,213.6,131.4,1783,0,0,1,1,Night
259,207.4,51.599999999999994,1784,1,0,1,1,Night
296,196.2,99.80000000000001,1785,2,0,1,1,Night
202,114.2,87.8,1786,3,0,1,1,Night
163,96.4,66.6,1787,4,0,1,1,Night
154,60.6,93.4,1788,5,0,1,1,Morning
117,63.2,53.8,1789,6,0,1,1,Morning
132,45.0,87.0,1790,7,0,1,1,Morning
41,46.4,5.399999999999999,1791,8,0,1,1,Morning
21,16.2,4.800000000000001,1792,9,0,1,1,Morning
10,72.4,62.400000000000006,1793,10,0,1,2,Morning
26,42.4,16.4,1794,11,0,1,1,Morning
56,55.6,0.3999999999999986,1795,12,0,1,1,Afternoon
143,127.4,15.599999999999994,1796,13,0,1,1,Afternoon
269,98.2,170.8,1797,14,0,1,1,Afternoon
443,315.2,127.80000000000001,1798,15,0,1,1,Afternoon
547,326.6,220.39999999999998,1799,16,0,1,1,Afternoon
675,414.2,260.8,1800,17,0,1,1,Evening
626,412.0,214.0,1801,18,0,1,1,Evening
640,422.8,217.2,1802,19,0,1,1,Evening
623,448.6,174.39999999999998,1803,20,0,1,1,Evening
591,399.6,191.39999999999998,1804,21,0,1,2,Evening
491,335.4,155.60000000000002,1805,22,0,1,2,Night
413,334.4,78.60000000000002,1806,23,0,1,3,Night
266,271.4,5.399999999999977,1807,0,1,2,3,Night
195,186.4,8.599999999999994,1808,1,1,2,2,Night
166,175.6,9.599999999999994,1809,2,1,2,2,Night
113,76.0,37.0,1810,3,1,2,2,Night
66,52.6,13.399999999999999,1811,5,1,2,1,Morning
31,36.4,5.399999999999999,1812,6,1,2,3,Morning
11,14.4,3.4000000000000004,1813,7,1,2,3,Morning
5,10.6,5.6,1814,8,1,2,2,Morning
6,30.6,24.6,1815,9,1,2,2,Morning
7,11.8,4.800000000000001,1816,10,1,2,2,Morning
46,37.4,8.600000000000001,1817,11,1,2,2,Morning
144,97.2,46.8,1818,12,1,2,2,Afternoon
452,270.0,182.0,1819,13,1,2,2,Afternoon
728,432.6,295.4,1820,14,1,2,2,Afternoon
360,242.8,117.19999999999999,1821,15,1,2,2,Afternoon
212,141.0,71.0,1822,16,1,2,2,Afternoon
211,150.6,60.400000000000006,1823,17,1,2,2,Evening
283,207.4,75.6,1824,18,1,2,2,Evening
315,197.2,117.80000000000001,1825,19,1,2,1,Evening
282,181.2,100.80000000000001,1826,20,1,2,1,Evening
296,196.4,99.6,1827,21,1,2,1,Evening
524,260.4,263.6,1828,22,1,2,1,Night
922,621.6,300.4,1829,23,1,2,1,Night
786,459.4,326.6,1830,0,1,2,1,Night
514,343.4,170.60000000000002,1831,1,1,2,1,Night
403,201.0,202.0,1832,2,1,2,1,Night
174,168.4,5.599999999999994,1833,3,1,2,1,Night
183,52.8,130.2,1834,4,1,2,2,Night
163,70.2,92.8,1835,5,1,2,2,Morning
37,16.4,20.6,1836,6,1,2,1,Morning
17,42.4,25.4,1837,7,1,2,2,Morning
7,5.0,2.0,1838,8,1,2,2,Morning
1,10.4,9.4,1839,9,1,2,2,Morning
7,11.8,4.800000000000001,1840,10,1,2,2,Morning
50,60.8,10.799999999999997,1841,11,1,2,1,Morning
158,105.6,52.400000000000006,1842,12,1,2,1,Afternoon
531,296.6,234.39999999999998,1843,13,1,2,1,Afternoon
761,404.0,357.0,1844,14,1,2,1,Afternoon
334,247.8,86.19999999999999,1845,15,1,2,1,Afternoon
221,142.8,78.19999999999999,1846,16,1,2,1,Afternoon
253,182.2,70.80000000000001,1847,17,1,2,1,Evening
378,207.8,170.2,1848,18,1,2,1,Evening
303,232.2,70.80000000000001,1849,19,1,2,2,Evening
296,184.6,111.4,1850,20,1,2,2,Evening
346,225.4,120.6,1851,21,1,2,2,Evening
541,349.6,191.39999999999998,1852,22,1,2,2,Night
938,704.2,233.79999999999995,1853,23,1,2,2,Night
826,637.8,188.20000000000005,1854,0,1,2,3,Night
482,422.4,59.60000000000002,1855,1,1,2,3,Night
379,289.6,89.39999999999998,1856,2,1,2,3,Night
295,201.2,93.80000000000001,1857,3,1,2,2,Night
194,153.0,41.0,1858,5,1,2,3,Morning
111,81.2,29.799999999999997,1859,6,1,2,2,Morning
46,44.0,2.0,1860,7,1,2,2,Morning
27,46.0,19.0,1861,8,1,2,2,Morning
6,37.4,31.4,1862,9,1,2,2,Morning
4,26.2,22.2,1863,10,1,2,2,Morning
6,27.4,21.4,1864,11,1,2,2,Morning
53,47.0,6.0,1865,12,1,2,2,Afternoon
173,112.4,60.599999999999994,1866,13,1,2,3,Afternoon
526,349.8,176.2,1867,14,1,2,2,Afternoon
801,404.8,396.2,1868,15,1,2,2,Afternoon
373,255.6,117.4,1869,16,1,2,2,Afternoon
171,131.2,39.80000000000001,1870,17,1,2,2,Evening
236,192.6,43.400000000000006,1871,18,1,2,3,Evening
316,249.8,66.19999999999999,1872,19,1,2,3,Evening
306,287.6,18.399999999999977,1873,20,1,2,3,Evening
301,213.2,87.80000000000001,1874,21,1,2,3,Evening
308,268.8,39.19999999999999,1875,22,1,2,2,Night
532,429.8,102.19999999999999,1876,23,1,2,3,Night
963,768.6,194.39999999999998,1877,0,1,2,2,Night
858,568.6,289.4,1878,1,1,2,2,Night
572,477.0,95.0,1879,2,1,2,2,Night
441,298.2,142.8,1880,3,1,2,2,Night
313,173.6,139.4,1881,4,1,2,2,Night
238,92.6,145.4,1882,5,1,2,2,Morning
123,56.8,66.2,1883,6,1,2,2,Morning
76,34.0,42.0,1884,7,1,2,3,Morning
28,46.4,18.4,1885,8,1,2,3,Morning
18,37.2,19.200000000000003,1886,9,1,2,2,Morning
8,15.0,7.0,1887,10,1,2,2,Morning
5,7.4,2.4000000000000004,1888,11,1,2,2,Morning
55,20.2,34.8,1889,12,1,2,2,Afternoon
171,106.4,64.6,1890,13,1,2,2,Afternoon
495,209.0,286.0,1891,14,1,2,2,Afternoon
779,300.0,479.0,1892,15,1,2,2,Afternoon
343,215.4,127.6,1893,16,1,2,2,Afternoon
225,87.2,137.8,1894,17,1,2,2,Evening
238,88.8,149.2,1895,18,1,2,2,Evening
319,168.6,150.4,1896,19,1,2,1,Evening
313,108.0,205.0,1897,20,1,2,1,Evening
285,188.8,96.19999999999999,1898,21,1,2,1,Evening
305,227.6,77.4,1899,22,1,2,1,Night
499,272.8,226.2,1900,23,1,2,1,Night
886,647.4,238.60000000000002,1901,0,1,2,1,Night
809,502.4,306.6,1902,1,1,2,1,Night
542,312.8,229.2,1903,2,1,2,1,Night
347,227.8,119.19999999999999,1904,3,1,2,1,Night
271,156.8,114.19999999999999,1905,4,1,2,1,Night
207,135.4,71.6,1906,5,1,2,1,Morning
135,74.8,60.2,1907,6,1,2,1,Morning
71,40.8,30.200000000000003,1908,7,1,2,1,Morning
36,13.4,22.6,1909,8,1,2,1,Morning
19,10.8,8.2,1910,9,1,2,1,Morning
13,7.6,5.4,1911,10,1,2,1,Morning
5,5.4,0.40000000000000036,1912,11,1,2,1,Morning
50,25.8,24.2,1913,12,1,2,1,Afternoon
144,88.8,55.2,1914,13,1,2,1,Afternoon
421,238.2,182.8,1915,14,1,2,1,Afternoon
734,510.8,223.2,1916,15,1,2,2,Afternoon
403,256.0,147.0,1917,16,1,2,2,Afternoon
197,169.0,28.0,1918,17,1,2,2,Evening
290,142.6,147.4,1919,18,1,2,1,Evening
392,225.4,166.6,1920,19,1,2,2,Evening
337,196.6,140.4,1921,20,1,2,2,Evening
351,218.8,132.2,1922,21,1,2,2,Evening
448,273.4,174.60000000000002,1923,22,1,2,2,Night
582,202.6,379.4,1924,23,1,2,2,Night
817,528.0,289.0,1925,0,0,2,2,Night
665,436.2,228.8,1926,1,0,2,1,Night
471,271.0,200.0,1927,2,0,2,1,Night
311,183.2,127.80000000000001,1928,3,0,2,1,Night
292,157.8,134.2,1929,4,0,2,1,Night
217,140.4,76.6,1930,5,0,2,1,Morning
178,107.6,70.4,1931,6,0,2,1,Morning
142,83.4,58.599999999999994,1932,7,0,2,1,Morning
146,74.2,71.8,1933,8,0,2,1,Morning
90,70.4,19.599999999999994,1934,9,0,2,1,Morning
26,20.4,5.600000000000001,1935,10,0,2,1,Morning
13,21.4,8.399999999999999,1936,11,0,2,1,Morning
9,7.2,1.7999999999999998,1937,12,0,2,1,Afternoon
31,27.0,4.0,1938,13,0,2,1,Afternoon
86,54.0,32.0,1939,14,0,2,1,Afternoon
213,110.2,102.8,1940,15,0,2,1,Afternoon
328,146.6,181.4,1941,16,0,2,1,Afternoon
479,236.8,242.2,1942,17,0,2,1,Evening
585,370.0,215.0,1943,18,0,2,2,Evening
668,568.6,99.39999999999998,1944,19,0,2,2,Evening
760,587.8,172.20000000000005,1945,20,0,2,2,Evening
750,559.6,190.39999999999998,1946,21,0,2,2,Evening
711,334.4,376.6,1947,22,0,2,2,Night
612,288.6,323.4,1948,23,0,2,2,Night
618,377.6,240.39999999999998,1949,0,0,2,2,Night
456,299.4,156.60000000000002,1950,1,0,2,2,Night
300,235.8,64.19999999999999,1951,2,0,2,3,Night
296,160.4,135.6,1952,3,0,2,3,Night
209,186.2,22.80000000000001,1953,4,0,2,3,Night
157,152.2,4.800000000000011,1954,6,0,2,3,Morning
167,99.0,68.0,1955,7,0,2,3,Morning
117,75.0,42.0,1956,8,0,2,1,Morning
133,93.0,40.0,1957,9,0,2,1,Morning
116,56.0,60.0,1958,10,0,2,2,Morning
79,32.6,46.4,1959,11,0,2,2,Morning
20,9.6,10.4,1960,12,0,2,2,Afternoon
28,111.0,83.0,1961,13,0,2,1,Afternoon
39,113.2,74.2,1962,14,0,2,1,Afternoon
65,119.4,54.400000000000006,1963,15,0,2,1,Afternoon
173,260.0,87.0,1964,16,0,2,1,Afternoon
330,210.4,119.6,1965,17,0,2,1,Evening
434,290.0,144.0,1966,18,0,2,1,Evening
462,315.6,146.39999999999998,1967,19,0,2,1,Evening
491,260.2,230.8,1968,20,0,2,1,Evening
391,233.4,157.6,1969,21,0,2,1,Evening
402,319.6,82.39999999999998,1970,22,0,2,1,Night
301,269.4,31.600000000000023,1971,23,0,2,1,Night
293,180.0,113.0,1972,0,1,2,1,Night
225,122.2,102.8,1973,1,1,2,1,Night
154,29.4,124.6,1974,2,1,2,1,Night
54,46.6,7.399999999999999,1975,3,1,2,1,Night
55,29.4,25.6,1976,5,1,2,1,Morning
46,42.8,3.200000000000003,1977,6,1,2,1,Morning
37,25.6,11.399999999999999,1978,7,1,2,1,Morning
14,35.0,21.0,1979,8,1,2,1,Morning
22,14.2,7.800000000000001,1980,9,1,2,2,Morning
116,78.6,37.400000000000006,1981,10,1,2,1,Morning
126,41.6,84.4,1982,11,1,2,2,Morning
124,98.4,25.599999999999994,1983,12,1,2,2,Afternoon
98,124.2,26.200000000000003,1984,13,1,2,2,Afternoon
124,167.2,43.19999999999999,1985,14,1,2,1,Afternoon
143,231.4,88.4,1986,15,1,2,1,Afternoon
115,371.4,256.4,1987,16,1,2,1,Afternoon
81,168.2,87.19999999999999,1988,17,1,2,1,Evening
64,157.2,93.19999999999999,1989,18,1,2,1,Evening
66,81.8,15.799999999999997,1990,19,1,2,1,Evening
39,42.4,3.3999999999999986,1991,20,1,2,1,Evening
16,32.2,16.200000000000003,1992,21,1,2,1,Evening
8,49.2,41.2,1993,22,1,2,1,Night
7,5.2,1.7999999999999998,1994,23,1,2,1,Night
3,45.0,42.0,1995,0,1,2,1,Night
5,3.0,2.0,1996,1,1,2,1,Night
24,25.0,1.0,1997,2,1,2,1,Night
116,97.4,18.599999999999994,1998,3,1,2,1,Night
337,277.8,59.19999999999999,1999,4,1,2,1,Night
621,501.2,119.80000000000001,2000,5,1,2,1,Morning
297,261.8,35.19999999999999,2001,6,1,2,1,Morning
168,94.6,73.4,2002,7,1,2,1,Morning
189,136.8,52.19999999999999,2003,8,1,2,1,Morning
241,185.0,56.0,2004,9,1,2,1,Morning
213,174.8,38.19999999999999,2005,10,1,2,1,Morning
224,158.2,65.80000000000001,2006,11,1,2,2,Morning
230,170.8,59.19999999999999,2007,12,1,2,1,Afternoon
424,211.2,212.8,2008,13,1,2,1,Afternoon
723,463.0,260.0,2009,14,1,2,1,Afternoon
584,407.2,176.8,2010,15,1,2,1,Afternoon
410,290.4,119.60000000000002,2011,16,1,2,1,Afternoon
268,264.0,4.0,2012,17,1,2,1,Evening
192,197.8,5.800000000000011,2013,18,1,2,1,Evening
165,108.6,56.400000000000006,2014,19,1,2,1,Evening
101,74.8,26.200000000000003,2015,20,1,2,1,Evening
60,28.6,31.4,2016,21,1,2,1,Evening
30,12.4,17.6,2017,22,1,2,1,Night
20,12.6,7.4,2018,23,1,2,2,Night
15,9.2,5.800000000000001,2019,0,1,2,2,Night
10,19.8,9.8,2020,1,1,2,1,Night
40,38.0,2.0,2021,2,1,2,2,Night
148,95.2,52.8,2022,3,1,2,2,Night
420,236.8,183.2,2023,4,1,2,2,Night
680,420.2,259.8,2024,5,1,2,2,Morning
331,222.2,108.80000000000001,2025,6,1,2,2,Morning
146,81.4,64.6,2026,7,1,2,2,Morning
170,93.6,76.4,2027,8,1,2,2,Morning
221,96.0,125.0,2028,9,1,2,2,Morning
248,160.4,87.6,2029,10,1,2,2,Morning
185,132.8,52.19999999999999,2030,11,1,2,2,Morning
214,161.4,52.599999999999994,2031,12,1,2,2,Afternoon
344,210.4,133.6,2032,13,1,2,2,Afternoon
689,426.6,262.4,2033,14,1,2,2,Afternoon
678,338.6,339.4,2034,15,1,2,3,Afternoon
452,257.8,194.2,2035,16,1,2,3,Afternoon
296,201.6,94.4,2036,17,1,2,3,Evening
267,151.2,115.80000000000001,2037,18,1,2,2,Evening
202,99.8,102.2,2038,19,1,2,2,Evening
120,75.8,44.2,2039,20,1,2,3,Evening
50,52.2,2.200000000000003,2040,21,1,2,2,Evening
24,29.4,5.399999999999999,2041,22,1,2,3,Night
10,14.4,4.4,2042,23,1,2,3,Night
3,10.0,7.0,2043,0,1,2,3,Night
7,20.8,13.8,2044,1,1,2,3,Night
26,20.2,5.800000000000001,2045,2,1,2,3,Night
122,85.4,36.599999999999994,2046,3,1,2,3,Night
357,248.0,109.0,2047,4,1,2,3,Night
687,430.8,256.2,2048,5,1,2,3,Morning
382,236.2,145.8,2049,6,1,2,3,Morning
204,151.4,52.599999999999994,2050,7,1,2,3,Morning
221,190.0,31.0,2051,8,1,2,2,Morning
292,273.8,18.19999999999999,2052,9,1,2,3,Morning
294,219.2,74.80000000000001,2053,10,1,2,3,Morning
262,154.2,107.80000000000001,2054,11,1,2,3,Morning
306,167.0,139.0,2055,12,1,2,3,Afternoon
421,257.0,164.0,2056,13,1,2,3,Afternoon
638,383.6,254.39999999999998,2057,14,1,2,3,Afternoon
522,368.0,154.0,2058,15,1,2,3,Afternoon
374,226.4,147.6,2059,16,1,2,2,Afternoon
221,154.2,66.80000000000001,2060,17,1,2,2,Evening
156,137.4,18.599999999999994,2061,18,1,2,2,Evening
149,108.6,40.400000000000006,2062,19,1,2,2,Evening
119,81.6,37.400000000000006,2063,20,1,2,3,Evening
108,65.8,42.2,2064,21,1,2,2,Evening
89,48.4,40.6,2065,22,1,2,3,Night
46,55.8,9.799999999999997,2066,23,1,2,3,Night
28,38.8,10.799999999999997,2067,0,1,2,3,Night
16,39.2,23.200000000000003,2068,1,1,2,3,Night
9,4.2,4.8,2069,2,1,2,3,Night
21,14.4,6.6,2070,3,1,2,2,Night
59,104.4,45.400000000000006,2071,4,1,2,2,Night
142,50.2,91.8,2072,5,1,2,3,Morning
219,148.6,70.4,2073,6,1,2,3,Morning
